#MARS
L1	17 	158 		4.185 		1751.540
L1	18 	134 		2.233 		0.980
L1	19 	134 		5.974 		1748.016
L1	20 	118 		6.024 		6151.534
L1	21 	117 		2.213 		1059.382
L1	22 	114 		2.129 		1194.447
L1	23 	114 		5.428 		3738.761
L1	24 	91 		1.10 		1349.87
L1	25 	85 		3.91 		553.57
L1	26 	83 		5.30 		6684.75
L1	27 	81 		4.43 		529.69
L1	28 	80 		2.25 		8962.46
L1	29 	73 		2.50 		951.72
L1	30 	73 		5.84 		242.73
L1	31 	71 		3.86 		2914.01
L1	32 	68 		5.02 		382.90
L1	33 	65 		1.02 		3340.60
L1	34 	65 		3.05 		3340.63
L1	35 	62 		4.15 		3149.16
L1	36 	57 		3.89 		4136.91
L1	37 	48 		4.87 		213.30
L1	38 	48 		1.18 		3333.50
L1	39 	47 		1.31 		3185.19
L1	40 	41 		0.71 		1592.60
L1	41 	40 		2.73 		7.11
L1	42 	40 		5.32 		20043.67
L1	43 	33 		5.41 		6283.08
L1	44 	28 		0.05 		9492.15
L1	45 	27 		3.89 		1221.85
L1	46 	27 		5.11 		2700.72
L2 	1 	58016 		2.04979 	3340.61243
L2	2 	54188 		0 		0
L2	3 	13908 		2.45742 	6681.22485
L2	4 	2465 		2.8000 		10021.8373
L2	5 	398 		3.141 		13362.450
L2	6 	222 		3.194 		3.523
L2	7 	121 		0.543 		155.420
L2	8 	62 		3.49 		16703.06
L2	9 	54 		3.54 		3344.14
L2	10 	34 		6.00  		2281.23
L2	11 	32 		4.14 		191.45
L2	12 	30 		2.00 		796.30
L2	13 	23 		4.33 		242.73
L2	14 	22 		3.45 		398.15
L2	15 	20 		5.42 		553.57
L2	16 	16 		0.66 		0.98
L2	17 	16 		6.11 		2146.17
L2	18 	16 		1.22 		1748.02
L2	19 	15 		6.10 		3185.19
L2	20 	14 		4.02 		951.72
L2	21 	14 		2.62 		1349.87
L2	22 	13 		0.60 		1194.45
L2	23 	12 		3.86 		6684.75
L2 	24 	11 		4.72 		2544.31
L2 	25 	10 		0.25 		382.90
L2	26 	9 		0.68 		1059.38
L2	27 	9 		3.83 		20043.67
L2	28 	9 		3.88 		3738.76
L2	29 	8 		5.46 		1751.54
L2	30 	7 		2.58 		3149.16
L2	31 	7 		2.38 		4136.91
L2	32 	6 		5.48 		1592.60
L2	33 	6 		2.34 		3097.88
L3 	1 	1482 		0.4443 		3340.6124
L3	2 	662 		0.885 		6681.225
L3	3 	188 		1.288 		10021.837
L3	4 	41 		1.65 		13362.45
L3	5 	26 		0 		0
L3	6 	23 		2.05 		155.42
L3	7 	10 		1.58 		3.52
L3	8 	8 		2.00 		16703.06
L3	9 	5 		2.82 		242.73
L3	10 	4 		2.02 		3344.14
L3	11 	3 		4.59 		3185.19
L3	12 	3 		0.65 		553.57
L4 	1 	114 		3.1416 		0
L4	2 	29 		5.64 		6681.22
L4	3 	24 		5.14 		3340.61
L4	4 	11 		6.03 		10021.84
L4	5 	3 		0.13 		13362.45
L4	6 	3 		3.56 		155.42
L4	7 	1 		0.49 		16703.06
L4	8 	1 		1.32 		242.73
L5 	1 	1 		3.14 		0
L5	2 	1 		4.04 		6681.22
B0 	1 	3197135 	3.7683204 	3340.6124267
B0	2 	298033 		4.106170 	6681.224853
B0	3 	289105 		0 		0
B0	4 	31366 		4.44651 	10021.83728
B0	5 	3484 		4.7881 		13362.4497
B0	6 	443 		5.026 		3344.136
B0	7 	443 		5.652 		3337.089
B0	8 	399 		5.131 		16703.062
B0	9 	293 		3.793 		2281.230
B0	10 	182 		6.136 		6151.534
B0	11 	163 		4.264 		529.691
B0	12 	160 		2.232 		1059.382
B0	13 	149 		2.165 		5621.843
B0	14 	143 		1.182 		3340.595
B0	15 	143 		3.213 		3340.630
B0	16 	139 		2.418 		8962.455
B1 	1 	350069 		5.368478 	3340.612427
B1	2 	14116 		3.14159 	0
B1	3 	9671 		5.4788 		6681.2249
B1	4 	1472 		3.2021 		10021.8373
B1	5 	426 		3.408 		13362.450
B1	6 	102 		0.776 		3337.089
B1	7 	79 		3.72 		16703.06
B1	8 	33 		3.46 		5621.84
B1	9 	26 		2.48 		2281.23
B2 	1 	16727 		0.60221 	3340.61243
B2	2 	4987 		3.1416 		0
B2	3 	302 		5.559 		6681.225
B2	4 	26 		1.90 		13362.45
B2	5 	21 		0.92 		10021.84
B2	6 	12 		2.24 		3337.09
B2	7 	8 		2.25 		16703.06
B3 	1 	607 		1.981 		3340.612
B3	2 	43 		0 		0
B3	3 	14 		1.80 		6681.22
B3	4 	3 		3.45 		10021.84
B4 	1 	13 		0 		0
B4	2 	11 		3.46 		3340.61
B4	3 	1 		0.50 		6681.22
R0 	1 	153033488 	0 		0
R0	2 	14184953 	3.47971284 	3340.61242670
R0	3 	660776 		3.817834 	6681.224853
R0	4 	46179 		4.15595 	10021.83728
R0	5 	8110 		5.5596 		2810.9215
R0	6 	7485 		1.7724 		5621.8429
R0	7 	5523 		1.3644 		2281.2305
R0	8 	3825 		4.4941 		13362.4497
R0	9 	2484 		4.9255 		2942.4634
R0	10 	2307 		0.0908 		2544.3144
R0	11 	1999 		5.3606 		3337.0893
R0	12 	1960 		4.7425 		3344.1355
R0	13 	1167 		2.1126 		5092.1520
R0	14 	1103 		5.0091 		398.1490
R0	15 	992 		5.839 		6151.534
R0	16 	899 		4.408 		529.691
R0	17 	807 		2.102 		1059.382
R0	18 	798 		3.448 		796.298
R0	19 	741 		1.499 		2146.165
R0	20 	726 		1.245 		8432.764
R0	21 	692 		2.134 		8962.455
R0	22 	633 		0.894 		3340.595
R0	23 	633 		2.924 		3340.630
R0	24 	630 		1.287 		1751.540
R0	25 	574 		0.829 		2914.014
R0	26 	526 		5.383 		3738.761
R0	27 	473 		5.199 		3127.313
R0	28 	348 		4.832 		16703.062
R0	29 	284 		2.907 		3532.061
R0	30 	280 		5.257 		6283.076
R0	31 	276 		1.218 		6254.627
R0	32 	275 		2.908 		1748.016
R0	33 	270 		3.764 		5884.927
R0	34 	239 		2.037 		1194.447
R0	35 	234 		5.105 		5486.778
R0	36 	228 		3.255 		6872.673
R0	37 	223 		4.199 		3149.164
R0	38 	219 		5.583 		191.448
R0	39 	208 		5.255 		3340.545
R0	40 	208 		4.846 		3340.680
R0	41 	186 		5.699 		6677.702
R0	42 	183 		5.081 		6684.748
R0	43 	179 		4.184 		3333.499
R0	44 	176 		5.953 		3870.303
R0	45 	164 		3.799 		4136.910
R1 	1 	1107433 	2.0325052 	3340.6124267
R1	2 	103176 		2.370718 	6681.224853
R1	3 	12877 		0 		0
R1	4 	10816 		2.70888 	10021.83728
R1	5 	1195 		3.0470 		13362.4497
R1	6 	439 		2.888 		2281.230
R1	7 	396 		3.423 		3344.136
R1	8 	183 		1.584 		2544.314
R1	9 	136 		3.385 		16703.062
R1	10 	128 		6.043 		3337.089
R1	11 	128 		0.630 		1059.382
R1	12 	127 		1.954 		796.298
R1	13 	118 		2.998 		2146.165
R1	14 	88 		3.42 		398.15
R1	15 	83 		3.86 		3738.76
R1	16 	76 		4.45 		6151.53
R1	17 	72 		2.76 		529.69
R1	18 	67 		2.55 		1751.54
R1	19 	66 		4.41 		1748.02
R1	20 	58 		0.54 		1194.45
R1	21 	54 		0.68 		8962.46
R1	22 	51 		3.73 		6684.75
R1	23 	49 		5.73 		3340.60
R1	24 	49 		1.48 		3340.63
R1	25 	48 		2.58 		3149.16
R1	26 	48 		2.29 		2914.01
R1	27 	39 		2.32 		4136.91
R2 	1 	44242 		0.47931 	3340.61243
R2	2 	8138 		0.8700 		6681.2249
R2	3 	1275 		1.2259 		10021.8373
R2	4 	187 		1.573 		13362.450
R2	5 	52 		3.14 		0
R2	6 	41 		1.97 		3344.14
R2	7 	27 		1.92 		16703.06
R2	8 	18 		4.43 		2281.23
R2	9 	12 		4.53 		3185.19
R2	10 	10 		5.39 		1059.38
R2	11 	10 		0.42 		796.30
R3 	1 	1113 		5.1499 		3340.6124
R3	2 	424 		5.613 		6681.225
R3	3 	100 		5.997 		10021.837
R3	4 	20 		0.08 		13362.45
R3	5 	5 		3.14 		0
R3	6 	3 		0.43 		16703.06
R4 	1 	20 		3.58 		3340.61
R4	2 	16 		4.05 		6681.22
R4	3 	6 		4.46 		10021.84
R4	4 	2 		4.84 		13362.45
